视频地址,弹幕地址,弹幕时间,弹幕内容
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-10-21 14:25:55,这版的间奏用吉他solo代替了萨克斯
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-18 14:27:29,这版还有舞台效果
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-12 20:48:48,哈哈哈哈哈
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-10 00:24:13,我就不该深夜看这个视频
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-06 13:25:42,哈？？？
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-05 16:20:56,反复酥软
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-04 20:10:41,卧槽，好帅
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-02 21:59:03,再来亿遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-31 23:00:12,我只为你浑身发软
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-29 08:44:45,给我吓一跳
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-25 23:27:26,哈哈哈，还有8个人正在看
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-22 13:04:45,早就期待你的出现了，你再不来，华语音乐就完犊子了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-19 10:58:59,你可太危险了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-10 05:25:51,你唱的吴签先生吗
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-09 01:59:51,摇晃的红酒杯
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-03 00:47:25,注意调性
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-22 12:52:14,请停止散发魅力
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-21 23:30:21,你确实有点危险····和他们没关系···
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-20 11:44:32,嘴角没放下去过
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-15 15:13:55,我博哥一本正经打唱歌，你们干嘛呢干嘛呢哼
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-12 11:44:15,这嗓音确实危险 
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-11 23:32:29,再来亿遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-11 22:33:31,虔诚的鼻血啊！为我的老公梁博流！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-04 02:13:29,谁来救救我
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-29 23:00:49,我汗毛竖起来了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-29 09:24:41,姐妹们开头见！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-29 09:22:17,你必须奋不顾身！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-20 23:38:56,梁博性格男人，气质和长相都很内敛好吧。
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-17 01:17:46,啊～～～～～～～～～
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-14 08:59:05,卧槽我人没了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-08 17:01:22,他的对象是我啊
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-07 22:56:17,你不危险谁危险
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-06 09:47:43,每天亿遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-06 01:38:11,日常想嫁
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-05 19:01:14,芳心纵火犯
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-05 00:13:41,梁博：谢谢！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-05-29 14:10:35,满满的氛围感
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-05-11 08:51:36,这些虎豹豺狼好色
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-05-06 18:16:58,啊啊啊啊啊啊 你真的很危险
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-05-04 09:44:33,结尾的鼓好飒啊
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-04-28 18:47:03,全身冷了一下
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-04-28 04:30:15,哥，你确实有点危险
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-04-11 02:21:01,。不不，你可太危险了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-03-31 19:34:15,救命救命救命救命救命
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-03-11 08:10:37,卧槽
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-02-20 16:59:59,这声啊酥了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-02-20 16:56:23,出个音频改有给我一点温度
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-02-03 21:54:25,啊啊啊啊啊哈哈哈哈哈酥了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-01-28 23:54:07,押韵狂魔
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-01-20 22:56:36,超A片
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-01-20 01:29:52,我的ma呀！！！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-01-15 15:46:54,快开演唱会
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-12-26 12:18:00,再来一遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-12-16 14:35:39,是的！太危险了你
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-12-13 19:35:10,你们要笑死我
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-12-07 23:05:54,哇哦哦哦
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-11-30 18:05:48,我人没了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-11-29 21:02:43,不靠近是我不想吗？
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-11-17 10:24:16,啊啊啊啊，我脸红了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-11-05 00:44:15,睡不着了啊啊啊啊啊啊
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-11-03 12:48:46,来了来了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-10-20 03:18:13,你们都好危险哈哈哈
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-09-23 09:15:37,ohhhhhhhhhhhhhhhh
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-09-13 19:06:26,音乐才子来了炸了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-09-12 09:37:46,我边听边玩手机有被吓到。。。。
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-09-05 06:19:22,他撩我
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-08-26 13:44:06,说台下观众木的 我觉得安静欣赏很好啊 真要喊叫的话就听不到梁博迷人的声音了 特别是一些气音
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-08-15 14:00:33,再来一遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-08-08 11:42:53,再来亿遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-08-06 16:27:52,那最好
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-08-06 16:24:17,我真的不怕
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-08-06 16:22:06,哈哈哈哈哈哈哈大家是魔鬼吗哈哈哈哈
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-08-02 00:58:43,我酥麻了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-08-01 18:33:14,每日一刷
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-07-31 18:43:05,再来亿遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-07-18 15:26:41,梁博的嗓音太过性感
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-07-06 12:07:27,另一版北京场的危险帅炸了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-07-05 23:56:38,你博：弹幕注意调性～
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-07-05 23:53:03,灯光师加鸡腿
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-30 15:37:38,前方高能预警！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-24 00:07:28,深沉的表演！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-23 22:09:38,卧槽！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-22 23:26:29,梁博 一个危险的男人
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-19 21:27:07,希望昼夜本色安排上
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-18 21:03:42,吉他百万元级别
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-18 03:39:05,我踏玛马上立定了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-13 09:25:51,我靠……这个男人
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-13 01:38:04,有没有大佬把音源传到网易云？想要铃声
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-13 01:37:13,为什么网易云里没有现场版
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-13 01:36:58,循环一个小时了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-12 00:06:48,这把琴真好看
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-11 04:29:17,太喜欢他的碴子味咬字
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-10 18:55:13,直说吧 我想睡他
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-10 18:11:08,你们冷静点，梁博是我的！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-09 02:12:57,酥麻的“啊~”
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-08 21:20:16,米莎很厉害啊
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-08 18:37:40,干净利落自然迷人
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-06 17:30:02,卧槽我要死了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-05 15:48:00,反复聆听
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-06-05 12:49:27,咳咳，淡定
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-31 10:37:41,我是麦克风
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-29 21:02:52,那两位一起看的小伙伴儿你们好
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-28 16:50:32,弹幕太可怕了哈哈哈哈哈
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-25 21:41:55,这直白？你想要啥词
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-24 23:59:29,梁博看到这弹幕估计心想挺累：她们不累吗？反正我看着挺累。哈哈哈
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-24 16:52:05,说梁博不像任何人的那位，你要不再想想小岳岳？哈哈
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-23 12:27:16,3000万的小姐姐听听
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-20 20:03:13,酥麻这个梗是过不去了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-20 19:59:12,来呀来呀来一遍呐
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-20 17:09:37,好想去现场
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-20 17:09:23,准备各位
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-16 17:23:46,这把吉他也太好看了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-12 12:33:41,我也想睡 排个队吧
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-11 21:37:22,梁博是白羊座的  白羊座不是传说中那啥很强吗哈哈
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-10 18:48:51,弹幕疯了疯了疯了疯了疯了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-10 09:51:03,我是话筒！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-09 18:51:25,编曲太好听了！！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-09 02:40:38,他撩我
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-09 00:05:39,你们太过分了哈哈
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-05 22:06:06,哈哈哈萨克斯这次没来
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-05 00:15:05,乐队也好棒！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-05-02 15:51:35,燥起来
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-04-28 09:25:20,干活之前来看一遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-04-25 07:09:06,反复去世
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-04-20 01:14:37,不不不你太危险了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-04-18 01:53:26,节奏也太好听克吧
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-04-15 16:15:28,现在的妹妹真是诡计多端
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-04-14 23:08:37,这个掷地有声的唱法配这样干净的词绝了好吗？我不喜欢花里胡哨！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-04-12 17:06:42,他的人和歌是统一的，所以舒服
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-04-12 13:22:59,每个人都不一样，和而不同嘛
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-04-04 23:17:04,这歌还有成长空间
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-31 00:28:45,坐等十万播放量
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-29 22:15:44,梁博唱歌就是不拖，爱了爱了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-27 23:46:37,讲真 我的心都酥麻了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-24 13:44:38,氛围营造高手
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-17 10:44:19,那一声啊直接爆炸
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-13 14:55:32,对不起我只看了八遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-10 17:18:50,开口神仙
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-10 12:30:32,你再啊一个？？
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-10 12:00:24,这段贝斯!
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-10 01:58:40,你想干嘛！！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-10 01:54:22,他唱的歌哪首不性感！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-09 07:57:16,好看的瞬间接引语
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-09 01:25:55,撩死了救命
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2020-03-04 18:10:56,哇哇哇，太有感觉了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-11-17 21:47:23,看来危险的是你们
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-08-04 08:00:45,我直接摇起来
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-08-01 23:12:36,再来一遍！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-07-21 23:33:44,哎呀妈呀
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-07-21 00:20:08,好有质感的吉他
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-07-13 08:53:39,好正的男人
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-06-28 00:04:28,卧槽卧槽卧槽老公！！！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-06-22 05:50:43,中偶的的中国的john mayer
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-06-04 13:45:24,这是吉他 贝斯还没出场呢
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-05-18 13:54:32,那些动不动就大谈人家什么牌子的吉他的基本都是羡慕又不想努力的货
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-05-07 15:06:35,不行不行  因为这一声啊  我脸红了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-04-23 11:33:21,哈哈哈哈救命啊
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-04-17 17:03:18,啊啊啊！！！我人没了！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-04-17 13:20:40,哼 欲拒还迎
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-04-13 00:48:15,燃起来了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-03-25 23:40:55,啊开始了！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-03-20 01:36:01,太涩啦！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-02-25 09:17:13,弹幕注意一下调性！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-02-02 22:23:19,弹幕注意调性
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-01-26 23:50:05,喜欢这吉他音色
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-01-23 01:22:08,再来亿遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-01-23 01:06:22,我再来一遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-01-19 09:46:50,谁说这吉他几百万的
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-01-11 00:56:31,比博燃！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2022-01-01 08:08:23,梁博在国外更出名
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-12-27 10:12:17,老公贴贴
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-12-26 23:21:43,111111
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-12-25 11:50:15,我酥麻了！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-12-18 12:01:43,再来亿遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-12-11 13:36:27,我就动起来了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-12-10 15:00:33,这是快餐车出场前奏吧
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-11-23 21:55:41,基础款t shirt为啥能穿的这么有气质
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-11-17 21:10:23,没女粉？我直接嗨老公
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-11-16 13:17:00,好好听的声音
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-11-14 15:53:26,太欲了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-10-16 02:17:35,哈哈哈哈哈哈为什么这么好笑
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-10-13 20:05:34,我就不喜欢技巧的歌手，梁博就是用心唱歌的歌手，简单干脆喜欢这样的处理方式。
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-10-11 12:10:42,大为的鼓点有进步，感觉到没那么木了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-20 08:30:42,酥麻了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-16 17:48:29,@梁博 有空一起睡觉
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-09-03 00:11:53,这么漂亮的吉他没二百块钱下不来吧
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-30 15:20:01,刘国梁可还行
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-19 11:36:40,绝了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-11 11:55:48,爱了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-08-06 17:21:25,让我吃个饭！！！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-29 11:34:13,再来亿遍
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-15 21:15:04,2 2 2 2 2 2
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-07-11 23:37:02,走不动路了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-30 23:55:22,你很危险！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-29 09:24:10,不害怕不害怕！！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-29 09:21:28,大事发声yyds!
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-29 09:19:12,深沉的表演
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-25 01:14:28,确实！
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-24 12:03:47,博哥爱了爱了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-14 09:01:46,你太危险了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-10 16:19:30,有啥好瞧不起汪峰的？这首歌的前奏和间奏就是很像汪峰鲍家街时期的《我真的需要》啊，这有啥好辩的？
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-10 16:18:31,？？骂汪峰真的没必要吧？
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-10 04:40:50,嗓音太好听了
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-10 04:31:04,梁博我的天啊，年少有为，无敌的存在，加油
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-06 09:51:57,不害怕不害怕，想嫁
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-06 06:37:29,喜欢小爷的咬字
https://www.bilibili.com/video/BV14E411y7MW,http://comment.bilibili.com/125197172.xml,2021-06-05 19:03:28,回看一百遍
